+------------------------+----------------------------+--------------------+
|                        |     Supported Features     |  Program Commands  |
+========================+============================+====================+
| Compatible Layers      | Hopfield Layer,            | hopfield,          |
|                        | HopfieldLayer Layer,       | hopfield_layer,    |
|                        | HopfieldPooling Layer,     | hopfield_pooling,  |
|                        | LSTM,                      | lstm,              |
|                        | GRU                        | gru                |
+------------------------+----------------------------+--------------------+
| Supported Loss Metrics | Huber Loss,                | huber,             |
|                        | Mean Absolute Error Loss,  | mae,               |
|                        | Mean Squared Error Loss,   | mse,               |
|                        | SmoothL1 Loss              | smooth_l1          |
+------------------------+----------------------------+--------------------+
| Supported Optimizers   | RMSprop (default),         | rmsprop,           |
|                        | AdamW,                     | adam,              |
|                        | Adam                       | adamW              |
+------------------------+----------------------------+--------------------+
| Episode:   1 | Epsilon:  0.90 | Reward: -327.64092665210705 | Average Reward: -327.641 | Steps:   103 | Total Reward: -327.64092665210705|
| Episode: 183 | Epsilon:  0.10 | Reward: -246.1689530259925 | Average Reward: -137.566 | Steps: 47556 | Total Reward: -28129.154363337224|
| Episode: 184 | Epsilon:  0.10 | Reward: -92.50095748398739 | Average Reward: -138.090 | Steps: 47794 | Total Reward: -28221.6553208212|
| Episode: 185 | Epsilon:  0.10 | Reward: -203.60114312657106 | Average Reward: -137.795 | Steps: 48057 | Total Reward: -28425.25646394777|
| Episode: 186 | Epsilon:  0.10 | Reward: -240.78861728439506 | Average Reward: -138.429 | Steps: 48295 | Total Reward: -28666.04508123216|
| Episode: 187 | Epsilon:  0.10 | Reward: -25.54042217373585 | Average Reward: -137.288 | Steps: 48529 | Total Reward: -28691.585503405902|
| Episode: 188 | Epsilon:  0.10 | Reward: -174.4333340670736 | Average Reward: -137.138 | Steps: 48679 | Total Reward: -28866.01883747298|
| Episode: 189 | Epsilon:  0.10 | Reward: 39.59138485352442 | Average Reward: -136.347 | Steps: 49679 | Total Reward: -28826.427452619442|
| Episode: 190 | Epsilon:  0.10 | Reward: -132.53687894792415 | Average Reward: -135.323 | Steps: 49982 | Total Reward: -28958.964331567324|
| Episode: 191 | Epsilon:  0.10 | Reward: -112.50044338237122 | Average Reward: -134.003 | Steps: 50147 | Total Reward: -29071.464774949694|
| Episode: 192 | Epsilon:  0.10 | Reward: -140.02669090310823 | Average Reward: -133.264 | Steps: 50351 | Total Reward: -29211.491465852832|
| Episode: 193 | Epsilon:  0.10 | Reward: -142.21188701128236 | Average Reward: -133.196 | Steps: 50531 | Total Reward: -29353.70335286409|
| Episode: 194 | Epsilon:  0.10 | Reward: -105.44351433935122 | Average Reward: -134.078 | Steps: 50728 | Total Reward: -29459.14686720344|
| Episode: 195 | Epsilon:  0.10 | Reward: -72.50663177988159 | Average Reward: -134.259 | Steps: 50897 | Total Reward: -29531.6534989833|
| Episode: 196 | Epsilon:  0.10 | Reward: -63.45130499333401 | Average Reward: -134.363 | Steps: 51101 | Total Reward: -29595.104803976614|
| Episode: 197 | Epsilon:  0.10 | Reward: -217.7261604649667 | Average Reward: -135.828 | Steps: 51341 | Total Reward: -29812.830964441586|
| Episode: 198 | Epsilon:  0.10 | Reward: -44.04764339913542 | Average Reward: -135.709 | Steps: 51543 | Total Reward: -29856.878607840714|
| Episode: 199 | Epsilon:  0.10 | Reward: -237.77556820421432 | Average Reward: -137.408 | Steps: 51729 | Total Reward: -30094.65417604493|
| Episode: 200 | Epsilon:  0.10 | Reward: -37.26795988647261 | Average Reward: -137.555 | Steps: 51968 | Total Reward: -30131.922135931407|
| Episode: 201 | Epsilon:  0.10 | Reward: -221.55068027263826 | Average Reward: -140.137 | Steps: 52181 | Total Reward: -30353.47281620404|
| Episode: 202 | Epsilon:  0.10 | Reward: -143.02583075780353 | Average Reward: -142.207 | Steps: 52419 | Total Reward: -30496.498646961874|
| Episode: 203 | Epsilon:  0.10 | Reward: -27.606878669728857 | Average Reward: -140.470 | Steps: 52677 | Total Reward: -30524.10552563158|
| Episode: 204 | Epsilon:  0.10 | Reward: -157.21187368460443 | Average Reward: -139.472 | Steps: 52833 | Total Reward: -30681.317399316205|
| Episode: 205 | Epsilon:  0.10 | Reward: -27.6138685421294 | Average Reward: -139.542 | Steps: 53833 | Total Reward: -30708.931267858363|
| Episode: 206 | Epsilon:  0.10 | Reward: -101.85884484133592 | Average Reward: -136.477 | Steps: 54028 | Total Reward: -30810.790112699724|
| Episode: 207 | Epsilon:  0.10 | Reward: -40.814455774660416 | Average Reward: -134.305 | Steps: 54341 | Total Reward: -30851.60456847439|
| Episode: 208 | Epsilon:  0.10 | Reward: 5.068572378321949 | Average Reward: -131.320 | Steps: 55341 | Total Reward: -30846.53599609609|
| Episode: 209 | Epsilon:  0.10 | Reward: -44.963296682992066 | Average Reward: -126.463 | Steps: 55593 | Total Reward: -30891.499292779044|
| Episode: 210 | Epsilon:  0.10 | Reward: -14.5056252010837 | Average Reward: -121.883 | Steps: 56593 | Total Reward: -30906.004917980204|
| Episode: 211 | Epsilon:  0.10 | Reward: 18.582787015713564 | Average Reward: -119.254 | Steps: 57593 | Total Reward: -30887.4221309645|
| Episode: 212 | Epsilon:  0.10 | Reward: -170.32405427499367 | Average Reward: -119.014 | Steps: 57817 | Total Reward: -31057.746185239466|
| Episode: 213 | Epsilon:  0.10 | Reward: -3.833310909807963 | Average Reward: -116.765 | Steps: 58019 | Total Reward: -31061.579496149265|
| Episode: 214 | Epsilon:  0.10 | Reward: -3.750039180412516 | Average Reward: -115.935 | Steps: 59019 | Total Reward: -31065.329535329674|
| Episode: 215 | Epsilon:  0.10 | Reward: -219.6094836772922 | Average Reward: -116.665 | Steps: 59173 | Total Reward: -31284.939019006968|
| Episode: 216 | Epsilon:  0.10 | Reward: -39.51728404821914 | Average Reward: -116.897 | Steps: 59395 | Total Reward: -31324.456303055216|
| Episode: 217 | Epsilon:  0.10 | Reward: -17.351071876109984 | Average Reward: -115.463 | Steps: 59651 | Total Reward: -31341.807374931326|
| Episode: 218 | Epsilon:  0.10 | Reward: -203.4583810211252 | Average Reward: -114.910 | Steps: 59828 | Total Reward: -31545.265755952456|
| Episode: 219 | Epsilon:  0.10 | Reward: -29.391288457787297 | Average Reward: -115.830 | Steps: 60041 | Total Reward: -31574.657044410214|
| Episode: 220 | Epsilon:  0.10 | Reward: -28.212120492216002 | Average Reward: -115.435 | Steps: 60234 | Total Reward: -31602.86916490244|
| Episode: 221 | Epsilon:  0.10 | Reward: -205.94331909409732 | Average Reward: -116.755 | Steps: 60393 | Total Reward: -31808.812483996557|
| Episode: 222 | Epsilon:  0.10 | Reward: -43.0369344037542 | Average Reward: -115.375 | Steps: 60591 | Total Reward: -31851.849418400314|
| Episode: 223 | Epsilon:  0.10 | Reward: -0.1609052291966151 | Average Reward: -113.051 | Steps: 60807 | Total Reward: -31852.01032362952|
| Episode: 224 | Epsilon:  0.10 | Reward: -156.609501667438 | Average Reward: -114.920 | Steps: 60960 | Total Reward: -32008.619825296984|
| Episode: 225 | Epsilon:  0.10 | Reward: -22.30341896636223 | Average Reward: -113.753 | Steps: 61221 | Total Reward: -32030.923244263344|
| Episode: 226 | Epsilon:  0.10 | Reward: -39.91306352363806 | Average Reward: -113.709 | Steps: 61488 | Total Reward: -32070.836307786987|
| Episode: 227 | Epsilon:  0.10 | Reward: -68.95796071649171 | Average Reward: -112.033 | Steps: 61784 | Total Reward: -32139.794268503465|
| Episode: 228 | Epsilon:  0.10 | Reward: -31.71713049298333 | Average Reward: -110.057 | Steps: 62060 | Total Reward: -32171.51139899645|
| Episode: 229 | Epsilon:  0.10 | Reward: -112.44185369102948 | Average Reward: -111.163 | Steps: 62331 | Total Reward: -32283.953252687475|
| Episode: 230 | Epsilon:  0.10 | Reward: 1.7779084867654067 | Average Reward: -109.925 | Steps: 63331 | Total Reward: -32282.175344200692|
| Episode: 231 | Epsilon:  0.10 | Reward: -194.37902460312387 | Average Reward: -111.684 | Steps: 63633 | Total Reward: -32476.55436880381|
| Episode: 232 | Epsilon:  0.10 | Reward: -72.0421320868489 | Average Reward: -110.371 | Steps: 63811 | Total Reward: -32548.596500890657|
| Episode: 233 | Epsilon:  0.10 | Reward: -14.803432599461502 | Average Reward: -107.921 | Steps: 64014 | Total Reward: -32563.39993349013|
| Episode: 234 | Epsilon:  0.10 | Reward: 29.751075372452142 | Average Reward: -105.173 | Steps: 65014 | Total Reward: -32533.6488581177|
| Episode: 235 | Epsilon:  0.10 | Reward: 16.190120439710554 | Average Reward: -103.847 | Steps: 66014 | Total Reward: -32517.45873767796|
| Episode: 236 | Epsilon:  0.10 | Reward: -145.95197275371166 | Average Reward: -105.714 | Steps: 66211 | Total Reward: -32663.41071043166|
| Episode: 237 | Epsilon:  0.10 | Reward: -230.10652389499936 | Average Reward: -107.801 | Steps: 66480 | Total Reward: -32893.51723432662|
| Episode: 238 | Epsilon:  0.10 | Reward: -12.149319983319813 | Average Reward: -106.077 | Steps: 67480 | Total Reward: -32905.66655430995|
| Episode: 239 | Epsilon:  0.10 | Reward: -55.71675588253073 | Average Reward: -106.395 | Steps: 67727 | Total Reward: -32961.3833101925|
| Episode: 240 | Epsilon:  0.10 | Reward: -202.44211667074316 | Average Reward: -106.174 | Steps: 67982 | Total Reward: -33163.82542686327|
| Episode: 241 | Epsilon:  0.10 | Reward: -73.6139916189612 | Average Reward: -104.203 | Steps: 68216 | Total Reward: -33237.43941848218|
| Episode: 242 | Epsilon:  0.10 | Reward: -34.71907200506109 | Average Reward: -103.066 | Steps: 68392 | Total Reward: -33272.15849048727|
| Episode: 243 | Epsilon:  0.10 | Reward: -163.46864272621545 | Average Reward: -104.243 | Steps: 68566 | Total Reward: -33435.627133213486|
| Episode: 244 | Epsilon:  0.10 | Reward: 22.26950977540556 | Average Reward: -101.886 | Steps: 69566 | Total Reward: -33413.357623438154|
| Episode: 245 | Epsilon:  0.10 | Reward: -24.396960716072144 | Average Reward: -101.717 | Steps: 69766 | Total Reward: -33437.75458415425|
| Episode: 246 | Epsilon:  0.10 | Reward: -222.9729487875777 | Average Reward: -102.739 | Steps: 70000 | Total Reward: -33660.72753294185|
| Episode: 247 | Epsilon:  0.10 | Reward: -209.93009989195616 | Average Reward: -104.589 | Steps: 70314 | Total Reward: -33870.65763283376|
| Episode: 248 | Epsilon:  0.10 | Reward: 27.81381006457454 | Average Reward: -103.443 | Steps: 70493 | Total Reward: -33842.84382276916|
| Episode: 249 | Epsilon:  0.10 | Reward: -239.3940094267648 | Average Reward: -105.203 | Steps: 70816 | Total Reward: -34082.237832195904|
| Episode: 250 | Epsilon:  0.10 | Reward: -195.24552002167098 | Average Reward: -104.977 | Steps: 71063 | Total Reward: -34277.483352217525|
| Episode: 251 | Epsilon:  0.10 | Reward: -46.40838399703337 | Average Reward: -104.650 | Steps: 71254 | Total Reward: -34323.891736214566|
| Episode: 252 | Epsilon:  0.10 | Reward: -205.16858589422935 | Average Reward: -104.581 | Steps: 71535 | Total Reward: -34529.06032210875|
| Episode: 253 | Epsilon:  0.10 | Reward: -6.849834743199452 | Average Reward: -102.651 | Steps: 71729 | Total Reward: -34535.91015685196|
| Episode: 254 | Epsilon:  0.10 | Reward: -194.83429009433814 | Average Reward: -100.990 | Steps: 72016 | Total Reward: -34730.74444694632|
| Episode: 255 | Epsilon:  0.10 | Reward: -190.03958050151957 | Average Reward: -101.596 | Steps: 72166 | Total Reward: -34920.784027447866|
| Episode: 256 | Epsilon:  0.10 | Reward: -85.01521784210145 | Average Reward: -99.772 | Steps: 72512 | Total Reward: -35005.79924529001|
| Episode: 257 | Epsilon:  0.10 | Reward: 35.85012032498246 | Average Reward: -98.527 | Steps: 73512 | Total Reward: -34969.94912496518|
| Episode: 258 | Epsilon:  0.10 | Reward: -56.96845530955841 | Average Reward: -99.344 | Steps: 73924 | Total Reward: -35026.91758027477|
| Episode: 259 | Epsilon:  0.10 | Reward: -80.90159975339446 | Average Reward: -100.512 | Steps: 74120 | Total Reward: -35107.819180028164|
| Episode: 260 | Epsilon:  0.10 | Reward: -230.6682878159407 | Average Reward: -101.178 | Steps: 74592 | Total Reward: -35338.487467843974|
| Episode: 261 | Epsilon:  0.10 | Reward: -43.545692209712215 | Average Reward: -99.158 | Steps: 74829 | Total Reward: -35382.03316005369|
| Episode: 262 | Epsilon:  0.10 | Reward: -178.35197792033168 | Average Reward: -100.059 | Steps: 75085 | Total Reward: -35560.38513797403|
| Episode: 263 | Epsilon:  0.10 | Reward: 27.998850172018802 | Average Reward: -99.251 | Steps: 76085 | Total Reward: -35532.38628780196|
| Episode: 264 | Epsilon:  0.10 | Reward: -92.05367572660681 | Average Reward: -98.387 | Steps: 76322 | Total Reward: -35624.439963528566|
| Episode: 265 | Epsilon:  0.10 | Reward: -290.3157766936557 | Average Reward: -101.346 | Steps: 76651 | Total Reward: -35914.75574022219|
| Episode: 266 | Epsilon:  0.10 | Reward: -4.935502575552642 | Average Reward: -101.518 | Steps: 77651 | Total Reward: -35919.69124279774|
| Episode: 267 | Epsilon:  0.10 | Reward: -16.22380964432213 | Average Reward: -100.788 | Steps: 77893 | Total Reward: -35935.91505244199|
| Episode: 268 | Epsilon:  0.10 | Reward: -33.83037662566909 | Average Reward: -101.080 | Steps: 78089 | Total Reward: -35969.74542906767|
| Episode: 269 | Epsilon:  0.10 | Reward: -43.74216238483773 | Average Reward: -100.282 | Steps: 78369 | Total Reward: -36013.48759145245|
| Episode: 270 | Epsilon:  0.10 | Reward: -56.23471578235034 | Average Reward: -98.462 | Steps: 78590 | Total Reward: -36069.72230723476|
| Episode: 271 | Epsilon:  0.10 | Reward: 31.107512030042415 | Average Reward: -95.435 | Steps: 79590 | Total Reward: -36038.61479520479|
| Episode: 272 | Epsilon:  0.10 | Reward: -250.22314052925168 | Average Reward: -96.284 | Steps: 79937 | Total Reward: -36288.83793573403|
| Episode: 273 | Epsilon:  0.10 | Reward: -191.885737707514 | Average Reward: -95.643 | Steps: 80294 | Total Reward: -36480.72367344158|
| Episode: 274 | Epsilon:  0.10 | Reward: -76.01184618125572 | Average Reward: -94.838 | Steps: 80585 | Total Reward: -36556.73551962281|
| Episode: 275 | Epsilon:  0.10 | Reward: -183.18610670523873 | Average Reward: -94.628 | Steps: 80798 | Total Reward: -36739.92162632803|
| Episode: 276 | Epsilon:  0.10 | Reward: -153.89418754189848 | Average Reward: -95.707 | Steps: 81001 | Total Reward: -36893.81581386996|
| Episode: 277 | Epsilon:  0.10 | Reward: -245.98565048132411 | Average Reward: -97.659 | Steps: 81233 | Total Reward: -37139.801464351265|
| Episode: 278 | Epsilon:  0.10 | Reward: -237.70838195290963 | Average Reward: -98.567 | Steps: 81458 | Total Reward: -37377.50984630421|
| Episode: 279 | Epsilon:  0.10 | Reward: -0.625707713229205 | Average Reward: -98.728 | Steps: 82458 | Total Reward: -37378.135554017514|
| Episode: 280 | Epsilon:  0.10 | Reward: -207.77949806947737 | Average Reward: -99.164 | Steps: 82701 | Total Reward: -37585.915052086915|
| Episode: 281 | Epsilon:  0.10 | Reward: -45.79181997145786 | Average Reward: -99.490 | Steps: 82936 | Total Reward: -37631.706872058385|
| Episode: 282 | Epsilon:  0.10 | Reward: -186.38192523984299 | Average Reward: -99.351 | Steps: 83272 | Total Reward: -37818.088797298224|
| Episode: 283 | Epsilon:  0.10 | Reward: -234.6729446244203 | Average Reward: -99.236 | Steps: 83686 | Total Reward: -38052.761741922644|
| Episode: 284 | Epsilon:  0.10 | Reward: 45.07980373704841 | Average Reward: -97.860 | Steps: 84686 | Total Reward: -38007.68193818546|
| Episode: 285 | Epsilon:  0.10 | Reward: -156.00642177113295 | Average Reward: -97.384 | Steps: 84855 | Total Reward: -38163.688359956555|
| Episode: 286 | Epsilon:  0.10 | Reward: -210.42341288575747 | Average Reward: -97.081 | Steps: 85063 | Total Reward: -38374.1117728423|
| Episode: 287 | Epsilon:  0.10 | Reward: -213.18569220790974 | Average Reward: -98.957 | Steps: 85341 | Total Reward: -38587.29746505013|
| Episode: 288 | Epsilon:  0.10 | Reward: -208.06331668994233 | Average Reward: -99.293 | Steps: 85603 | Total Reward: -38795.36078174006|
| Episode: 289 | Epsilon:  0.10 | Reward: 134.39565897721508 | Average Reward: -98.345 | Steps: 86353 | Total Reward: -38660.96512276278|
| Episode: 290 | Epsilon:  0.10 | Reward: -78.1804259425312 | Average Reward: -97.802 | Steps: 86664 | Total Reward: -38739.145548705295|
| Episode: 291 | Epsilon:  0.10 | Reward: -45.190695911464175 | Average Reward: -97.129 | Steps: 86869 | Total Reward: -38784.33624461671|
| Episode: 292 | Epsilon:  0.10 | Reward: -186.53832730340991 | Average Reward: -97.594 | Steps: 87066 | Total Reward: -38970.87457192008|
| Episode: 293 | Epsilon:  0.10 | Reward: -205.36506743782815 | Average Reward: -98.225 | Steps: 87407 | Total Reward: -39176.23963935787|
| Episode: 294 | Epsilon:  0.10 | Reward: -9.554346396405236 | Average Reward: -97.266 | Steps: 87650 | Total Reward: -39185.79398575429|
| Episode: 295 | Epsilon:  0.10 | Reward: 1.189135353005824 | Average Reward: -96.530 | Steps: 87832 | Total Reward: -39184.6048504013|
| Episode: 296 | Epsilon:  0.10 | Reward: -224.46572098590224 | Average Reward: -98.140 | Steps: 88038 | Total Reward: -39409.070571387194|
| Episode: 297 | Epsilon:  0.10 | Reward: -246.0900725627823 | Average Reward: -98.423 | Steps: 88248 | Total Reward: -39655.160643949996|
| Episode: 298 | Epsilon:  0.10 | Reward: -45.73629506440953 | Average Reward: -98.440 | Steps: 88514 | Total Reward: -39700.89693901444|
| Episode: 299 | Epsilon:  0.10 | Reward: -38.923694253443244 | Average Reward: -96.452 | Steps: 88816 | Total Reward: -39739.82063326787|
| Episode: 300 | Epsilon:  0.10 | Reward: 31.878815871027598 | Average Reward: -95.760 | Steps: 89092 | Total Reward: -39707.9418173968|
| Episode: 301 | Epsilon:  0.10 | Reward: -4.611153007752321 | Average Reward: -93.591 | Steps: 89288 | Total Reward: -39712.552970404555|
| Episode: 302 | Epsilon:  0.10 | Reward: 108.82112444513949 | Average Reward: -91.072 | Steps: 90287 | Total Reward: -39603.73184595938|
| Episode: 303 | Epsilon:  0.10 | Reward: -192.90192356045685 | Average Reward: -92.725 | Steps: 90626 | Total Reward: -39796.63376951988|
| Episode: 304 | Epsilon:  0.10 | Reward: -157.42595701890895 | Average Reward: -92.727 | Steps: 90874 | Total Reward: -39954.059726538755|
| Episode: 305 | Epsilon:  0.10 | Reward: -5.699902776449733 | Average Reward: -92.508 | Steps: 91056 | Total Reward: -39959.75962931523|
| Episode: 306 | Epsilon:  0.10 | Reward: -63.98490949350422 | Average Reward: -92.130 | Steps: 91259 | Total Reward: -40023.7445388088|
| Episode: 307 | Epsilon:  0.10 | Reward: -5.1378821310030105 | Average Reward: -91.773 | Steps: 91576 | Total Reward: -40028.8824209398|
| Episode: 308 | Epsilon:  0.10 | Reward: -262.2997386962626 | Average Reward: -94.446 | Steps: 91870 | Total Reward: -40291.18215963607|
| Episode: 309 | Epsilon:  0.10 | Reward: -5.173939597998029 | Average Reward: -94.049 | Steps: 92053 | Total Reward: -40296.35609923403|
| Episode: 310 | Epsilon:  0.10 | Reward: -53.48647900056859 | Average Reward: -94.438 | Steps: 92359 | Total Reward: -40349.84257823459|
| Episode: 311 | Epsilon:  0.10 | Reward: -199.87628485788383 | Average Reward: -96.623 | Steps: 92591 | Total Reward: -40549.71886309246|
| Episode: 312 | Epsilon:  0.10 | Reward: -34.823650484196406 | Average Reward: -95.268 | Steps: 92798 | Total Reward: -40584.54251357665|
| Episode: 313 | Epsilon:  0.10 | Reward: -225.19577538726026 | Average Reward: -97.482 | Steps: 93173 | Total Reward: -40809.73828896392|
| Episode: 314 | Epsilon:  0.10 | Reward: -201.81357292246955 | Average Reward: -99.462 | Steps: 93461 | Total Reward: -41011.551861886415|
| Episode: 315 | Epsilon:  0.10 | Reward: -15.322258700240837 | Average Reward: -97.419 | Steps: 93649 | Total Reward: -41026.874120586646|
| Episode: 316 | Epsilon:  0.10 | Reward: 51.946152072580674 | Average Reward: -96.505 | Steps: 93837 | Total Reward: -40974.927968514035|
| Episode: 317 | Epsilon:  0.10 | Reward: -16.120498284152077 | Average Reward: -96.492 | Steps: 94022 | Total Reward: -40991.04846679818|
| Episode: 318 | Epsilon:  0.10 | Reward: -157.45572180383073 | Average Reward: -96.032 | Steps: 94204 | Total Reward: -41148.50418860203|
| Episode: 319 | Epsilon:  0.10 | Reward: -188.9511511920188 | Average Reward: -97.628 | Steps: 94509 | Total Reward: -41337.45533979401|
| Episode: 320 | Epsilon:  0.10 | Reward: -41.4200808047469 | Average Reward: -97.760 | Steps: 94680 | Total Reward: -41378.87542059878|
| Episode: 321 | Epsilon:  0.10 | Reward: -22.49761328940943 | Average Reward: -95.926 | Steps: 94876 | Total Reward: -41401.37303388824|
| Episode: 322 | Epsilon:  0.10 | Reward: 54.0282618265349 | Average Reward: -94.955 | Steps: 95876 | Total Reward: -41347.34477206181|
| Episode: 323 | Epsilon:  0.10 | Reward: 20.301931276822668 | Average Reward: -94.750 | Steps: 96876 | Total Reward: -41327.04284078496|
| Episode: 324 | Epsilon:  0.10 | Reward: -44.53269291228284 | Average Reward: -93.630 | Steps: 97167 | Total Reward: -41371.57553369721|
| Episode: 325 | Epsilon:  0.10 | Reward: -230.94896799827035 | Average Reward: -95.716 | Steps: 97418 | Total Reward: -41602.5245016955|
| Episode: 326 | Epsilon:  0.10 | Reward: -79.52982519687788 | Average Reward: -96.112 | Steps: 97695 | Total Reward: -41682.05432689235|
| Episode: 327 | Epsilon:  0.10 | Reward: -102.37035545782709 | Average Reward: -96.446 | Steps: 97925 | Total Reward: -41784.42468235021|
| Episode: 328 | Epsilon:  0.10 | Reward: 50.00177133020569 | Average Reward: -95.629 | Steps: 98925 | Total Reward: -41734.422911020054|
| Episode: 329 | Epsilon:  0.10 | Reward: -24.504492217396646 | Average Reward: -94.750 | Steps: 99117 | Total Reward: -41758.92740323747|
| Episode: 330 | Epsilon:  0.10 | Reward: -179.75554077270482 | Average Reward: -96.565 | Steps: 99278 | Total Reward: -41938.68294401017|
| Episode: 331 | Epsilon:  0.10 | Reward: 69.92847800889925 | Average Reward: -93.922 | Steps: 100278 | Total Reward: -41868.75446600131|
| Episode: 332 | Epsilon:  0.10 | Reward: -40.71182155367673 | Average Reward: -93.609 | Steps: 100482 | Total Reward: -41909.46628755498|
| Episode: 333 | Epsilon:  0.10 | Reward: -49.18489559567891 | Average Reward: -93.953 | Steps: 100685 | Total Reward: -41958.65118315068|
| Episode: 334 | Epsilon:  0.10 | Reward: -274.6104734231467 | Average Reward: -96.996 | Steps: 100926 | Total Reward: -42233.261656573806|
| Episode: 335 | Epsilon:  0.10 | Reward: -52.9602021305778 | Average Reward: -97.688 | Steps: 101157 | Total Reward: -42286.22185870437|
| Episode: 336 | Epsilon:  0.10 | Reward: 8.729774738060826 | Average Reward: -96.141 | Steps: 101355 | Total Reward: -42277.49208396633|
| Episode: 337 | Epsilon:  0.10 | Reward: -19.364100117310727 | Average Reward: -94.033 | Steps: 101665 | Total Reward: -42296.8561840836|
| Episode: 338 | Epsilon:  0.10 | Reward: -226.12560562478973 | Average Reward: -96.173 | Steps: 101872 | Total Reward: -42522.98178970836|
| Episode: 339 | Epsilon:  0.10 | Reward: -8.803117014406808 | Average Reward: -95.704 | Steps: 102116 | Total Reward: -42531.7849067228|
| Episode: 340 | Epsilon:  0.10 | Reward: -247.11099177320315 | Average Reward: -96.151 | Steps: 102358 | Total Reward: -42778.89589849601|
| Episode: 341 | Epsilon:  0.10 | Reward: -153.92733566281422 | Average Reward: -96.954 | Steps: 102523 | Total Reward: -42932.82323415886|
| Episode: 342 | Epsilon:  0.10 | Reward: -238.0849220725785 | Average Reward: -98.987 | Steps: 102754 | Total Reward: -43170.908156231475|
| Episode: 343 | Epsilon:  0.10 | Reward: 10.052448695515523 | Average Reward: -97.252 | Steps: 103056 | Total Reward: -43160.85570753592|
| Episode: 344 | Epsilon:  0.10 | Reward: -48.5034465389232 | Average Reward: -97.960 | Steps: 103304 | Total Reward: -43209.35915407483|
| Episode: 345 | Epsilon:  0.10 | Reward: -42.389724042205366 | Average Reward: -98.140 | Steps: 103518 | Total Reward: -43251.74887811712|
| Episode: 346 | Epsilon:  0.10 | Reward: -252.80393256762196 | Average Reward: -98.438 | Steps: 103736 | Total Reward: -43504.55281068473|
| Episode: 347 | Epsilon:  0.10 | Reward: -5.553747048708772 | Average Reward: -96.394 | Steps: 103990 | Total Reward: -43510.10655773337|
| Episode: 348 | Epsilon:  0.10 | Reward: -54.19929957465298 | Average Reward: -97.215 | Steps: 104198 | Total Reward: -43564.30585730807|
| Episode: 349 | Epsilon:  0.10 | Reward: -17.689946226954106 | Average Reward: -94.998 | Steps: 104411 | Total Reward: -43581.99580353504|
| Episode: 350 | Epsilon:  0.10 | Reward: -26.93593948190791 | Average Reward: -93.314 | Steps: 104585 | Total Reward: -43608.93174301689|
| Episode: 351 | Epsilon:  0.10 | Reward: -7.819485827796257 | Average Reward: -92.929 | Steps: 105585 | Total Reward: -43616.751228844754|
| Episode: 352 | Epsilon:  0.10 | Reward: -223.5267219912813 | Average Reward: -93.112 | Steps: 105850 | Total Reward: -43840.277950835974|
| Episode: 353 | Epsilon:  0.10 | Reward: 6.829664834212423 | Average Reward: -92.975 | Steps: 106026 | Total Reward: -43833.44828600178|
| Episode: 354 | Epsilon:  0.10 | Reward: -243.09560826183977 | Average Reward: -93.458 | Steps: 106397 | Total Reward: -44076.54389426364|
| Episode: 355 | Epsilon:  0.10 | Reward: -186.12196932783615 | Average Reward: -93.419 | Steps: 106634 | Total Reward: -44262.6658635915|
| Episode: 356 | Epsilon:  0.10 | Reward: -270.0047498000854 | Average Reward: -95.269 | Steps: 107008 | Total Reward: -44532.67061339163|
| Episode: 357 | Epsilon:  0.10 | Reward: -225.89563334737892 | Average Reward: -97.886 | Steps: 107285 | Total Reward: -44758.566246738985|
| Episode: 358 | Epsilon:  0.10 | Reward: -82.92264668929735 | Average Reward: -98.146 | Steps: 107587 | Total Reward: -44841.48889342826|
| Episode: 359 | Epsilon:  0.10 | Reward: -114.53752129733383 | Average Reward: -98.482 | Steps: 107793 | Total Reward: -44956.02641472562|
| Episode: 360 | Epsilon:  0.10 | Reward: -166.31220892679568 | Average Reward: -97.839 | Steps: 108034 | Total Reward: -45122.338623652366|
| Episode: 361 | Epsilon:  0.10 | Reward: -83.79207863398224 | Average Reward: -98.241 | Steps: 108357 | Total Reward: -45206.1307022863|
| Episode: 362 | Epsilon:  0.10 | Reward: -131.33014331931386 | Average Reward: -97.771 | Steps: 108533 | Total Reward: -45337.46084560564|
| Episode: 363 | Epsilon:  0.10 | Reward: -35.00202781066643 | Average Reward: -98.401 | Steps: 108717 | Total Reward: -45372.46287341631|
| Episode: 364 | Epsilon:  0.10 | Reward: -207.85094829918944 | Average Reward: -99.559 | Steps: 108930 | Total Reward: -45580.31382171555|
| Episode: 365 | Epsilon:  0.10 | Reward: -220.66947214557797 | Average Reward: -98.862 | Steps: 109163 | Total Reward: -45800.9832938612|
| Episode: 366 | Epsilon:  0.10 | Reward: 179.60728717903518 | Average Reward: -97.017 | Steps: 109995 | Total Reward: -45621.37600668207|
| Episode: 367 | Epsilon:  0.10 | Reward: -21.023145439924022 | Average Reward: -97.065 | Steps: 110235 | Total Reward: -45642.399152121936|
| Episode: 368 | Epsilon:  0.10 | Reward: -7.117288668205191 | Average Reward: -96.798 | Steps: 110413 | Total Reward: -45649.51644079013|
| Episode: 369 | Epsilon:  0.10 | Reward: -56.49101689393186 | Average Reward: -96.925 | Steps: 110635 | Total Reward: -45706.00745768408|
| Episode: 370 | Epsilon:  0.10 | Reward: -43.48492002343711 | Average Reward: -96.798 | Steps: 110819 | Total Reward: -45749.49237770751|
