+------------------------+----------------------------+--------------------+
|                        |     Supported Features     |  Program Commands  |
+========================+============================+====================+
| Compatible Layers      | Hopfield Layer,            | hopfield,          |
|                        | HopfieldLayer Layer,       | hopfield_layer,    |
|                        | HopfieldPooling Layer,     | hopfield_pooling,  |
|                        | LSTM,                      | lstm,              |
|                        | GRU                        | gru                |
+------------------------+----------------------------+--------------------+
| Supported Loss Metrics | Huber Loss,                | huber,             |
|                        | Mean Absolute Error Loss,  | mae,               |
|                        | Mean Squared Error Loss,   | mse,               |
|                        | SmoothL1 Loss              | smooth_l1          |
+------------------------+----------------------------+--------------------+
| Supported Optimizers   | RMSprop (default),         | rmsprop,           |
|                        | AdamW,                     | adam,              |
|                        | Adam                       | adamW              |
+------------------------+----------------------------+--------------------+
| Episode:   1 | Epsilon:  0.90 | Reward: -432.86554689861805 | Average Reward: -432.866 | Steps:   115 | Total Reward: -432.86554689861805|
| Episode: 183 | Epsilon:  0.10 | Reward: -143.09538159555015 | Average Reward: -160.696 | Steps: 30489 | Total Reward: -35646.92454981447|
| Episode: 184 | Epsilon:  0.10 | Reward: 1.3300830774279007 | Average Reward: -157.995 | Steps: 30678 | Total Reward: -35645.594466737035|
| Episode: 185 | Epsilon:  0.10 | Reward: -41.18383370150502 | Average Reward: -157.545 | Steps: 30851 | Total Reward: -35686.77830043856|
| Episode: 186 | Epsilon:  0.10 | Reward: -194.3385396654906 | Average Reward: -156.386 | Steps: 31033 | Total Reward: -35881.116840104056|
| Episode: 187 | Epsilon:  0.10 | Reward: -226.5820759142033 | Average Reward: -155.420 | Steps: 31219 | Total Reward: -36107.69891601825|
| Episode: 188 | Epsilon:  0.10 | Reward: -53.082035565970145 | Average Reward: -154.177 | Steps: 31404 | Total Reward: -36160.780951584245|
| Episode: 189 | Epsilon:  0.10 | Reward: -230.54205596159855 | Average Reward: -156.148 | Steps: 31614 | Total Reward: -36391.32300754585|
| Episode: 190 | Epsilon:  0.10 | Reward: -444.1166065031413 | Average Reward: -159.705 | Steps: 31833 | Total Reward: -36835.43961404898|
| Episode: 191 | Epsilon:  0.10 | Reward: -197.32394798843555 | Average Reward: -158.871 | Steps: 32022 | Total Reward: -37032.76356203739|
| Episode: 192 | Epsilon:  0.10 | Reward: -64.09292342286129 | Average Reward: -156.676 | Steps: 32159 | Total Reward: -37096.856485460274|
| Episode: 193 | Epsilon:  0.10 | Reward: -220.8937102282929 | Average Reward: -154.873 | Steps: 32365 | Total Reward: -37317.75019568859|
| Episode: 194 | Epsilon:  0.10 | Reward: -431.39493496303857 | Average Reward: -157.322 | Steps: 32595 | Total Reward: -37749.145130651654|
| Episode: 195 | Epsilon:  0.10 | Reward: -195.3021549801015 | Average Reward: -156.671 | Steps: 32757 | Total Reward: -37944.44728563177|
| Episode: 196 | Epsilon:  0.10 | Reward: -63.91829419119553 | Average Reward: -155.279 | Steps: 32991 | Total Reward: -38008.365579822894|
| Episode: 197 | Epsilon:  0.10 | Reward: -28.679642583299383 | Average Reward: -154.325 | Steps: 33144 | Total Reward: -38037.04522240619|
| Episode: 198 | Epsilon:  0.10 | Reward: -296.61059348848175 | Average Reward: -155.413 | Steps: 33311 | Total Reward: -38333.655815894694|
| Episode: 199 | Epsilon:  0.10 | Reward: -296.3032454874462 | Average Reward: -156.384 | Steps: 33465 | Total Reward: -38629.959061382164|
| Episode: 200 | Epsilon:  0.10 | Reward: -278.47703261455314 | Average Reward: -157.210 | Steps: 33681 | Total Reward: -38908.43609399668|
| Episode: 201 | Epsilon:  0.10 | Reward: -32.63322377323607 | Average Reward: -155.898 | Steps: 33860 | Total Reward: -38941.06931776989|
| Episode: 202 | Epsilon:  0.10 | Reward: -168.83978042083444 | Average Reward: -155.754 | Steps: 34021 | Total Reward: -39109.90909819074|
| Episode: 203 | Epsilon:  0.10 | Reward: -37.50059964524962 | Average Reward: -156.134 | Steps: 34200 | Total Reward: -39147.409697835996|
| Episode: 204 | Epsilon:  0.10 | Reward: -5.491122273769392 | Average Reward: -152.779 | Steps: 34418 | Total Reward: -39152.90082010978|
| Episode: 205 | Epsilon:  0.10 | Reward: 37.87360700309259 | Average Reward: -151.252 | Steps: 34599 | Total Reward: -39115.02721310669|
| Episode: 206 | Epsilon:  0.10 | Reward: -176.31092313540262 | Average Reward: -150.916 | Steps: 34773 | Total Reward: -39291.33813624207|
| Episode: 207 | Epsilon:  0.10 | Reward: -154.3880733377564 | Average Reward: -149.190 | Steps: 34933 | Total Reward: -39445.7262095798|
| Episode: 208 | Epsilon:  0.10 | Reward: -163.1394354574825 | Average Reward: -149.253 | Steps: 35089 | Total Reward: -39608.86564503728|
| Episode: 209 | Epsilon:  0.10 | Reward: -168.89830267437583 | Average Reward: -148.471 | Steps: 35262 | Total Reward: -39777.76394771167|
| Episode: 210 | Epsilon:  0.10 | Reward: -225.53097415737105 | Average Reward: -147.314 | Steps: 35485 | Total Reward: -40003.294921869034|
| Episode: 211 | Epsilon:  0.10 | Reward: -266.01054575135504 | Average Reward: -148.196 | Steps: 35673 | Total Reward: -40269.30546762037|
| Episode: 212 | Epsilon:  0.10 | Reward: -59.612745391915766 | Average Reward: -148.590 | Steps: 35864 | Total Reward: -40328.91821301229|
| Episode: 213 | Epsilon:  0.10 | Reward: -86.81058560716768 | Average Reward: -147.474 | Steps: 36066 | Total Reward: -40415.72879861951|
| Episode: 214 | Epsilon:  0.10 | Reward: -264.0239610974047 | Average Reward: -148.106 | Steps: 36233 | Total Reward: -40679.75275971687|
| Episode: 215 | Epsilon:  0.10 | Reward: -51.93831239466664 | Average Reward: -148.025 | Steps: 36416 | Total Reward: -40731.691072111535|
| Episode: 216 | Epsilon:  0.10 | Reward: -64.70841281523911 | Average Reward: -146.405 | Steps: 36594 | Total Reward: -40796.399484926784|
| Episode: 217 | Epsilon:  0.10 | Reward: -244.76930315348577 | Average Reward: -147.493 | Steps: 36805 | Total Reward: -41041.16878808026|
| Episode: 218 | Epsilon:  0.10 | Reward: -63.85215128102474 | Average Reward: -147.721 | Steps: 37039 | Total Reward: -41105.02093936131|
| Episode: 219 | Epsilon:  0.10 | Reward: 6.209227077266846 | Average Reward: -145.030 | Steps: 37240 | Total Reward: -41098.81171228404|
| Episode: 220 | Epsilon:  0.10 | Reward: -220.7510211159644 | Average Reward: -144.586 | Steps: 37472 | Total Reward: -41319.56273339997|
| Episode: 221 | Epsilon:  0.10 | Reward: 74.35765087445924 | Average Reward: -141.689 | Steps: 37670 | Total Reward: -41245.20508252552|
| Episode: 222 | Epsilon:  0.10 | Reward: -221.5825453570294 | Average Reward: -141.323 | Steps: 37900 | Total Reward: -41466.787627882564|
| Episode: 223 | Epsilon:  0.10 | Reward: -74.73203171009088 | Average Reward: -141.766 | Steps: 38082 | Total Reward: -41541.51965959264|
| Episode: 224 | Epsilon:  0.10 | Reward: -169.56317087627286 | Average Reward: -141.528 | Steps: 38259 | Total Reward: -41711.08283046891|
| Episode: 225 | Epsilon:  0.10 | Reward: -188.046120022492 | Average Reward: -141.213 | Steps: 38418 | Total Reward: -41899.12895049142|
| Episode: 226 | Epsilon:  0.10 | Reward: -197.81319559487548 | Average Reward: -143.062 | Steps: 38593 | Total Reward: -42096.94214608627|
| Episode: 227 | Epsilon:  0.10 | Reward: -230.54776898210034 | Average Reward: -144.437 | Steps: 38796 | Total Reward: -42327.48991506835|
| Episode: 228 | Epsilon:  0.10 | Reward: -70.8986122848151 | Average Reward: -144.744 | Steps: 39075 | Total Reward: -42398.388527353134|
| Episode: 229 | Epsilon:  0.10 | Reward: -217.2576477088612 | Average Reward: -146.267 | Steps: 39290 | Total Reward: -42615.64617506199|
| Episode: 230 | Epsilon:  0.10 | Reward: 71.47252204128286 | Average Reward: -142.647 | Steps: 40290 | Total Reward: -42544.173653020625|
| Episode: 231 | Epsilon:  0.10 | Reward: -146.7289692291471 | Average Reward: -142.094 | Steps: 40520 | Total Reward: -42690.902622249734|
| Episode: 232 | Epsilon:  0.10 | Reward: -216.08975091030345 | Average Reward: -142.505 | Steps: 40669 | Total Reward: -42906.99237316004|
| Episode: 233 | Epsilon:  0.10 | Reward: -33.21368614679717 | Average Reward: -140.885 | Steps: 40855 | Total Reward: -42940.206059306875|
| Episode: 234 | Epsilon:  0.10 | Reward: -39.228688917909906 | Average Reward: -139.240 | Steps: 41034 | Total Reward: -42979.43474822475|
| Episode: 235 | Epsilon:  0.10 | Reward: -208.3522285855801 | Average Reward: -139.561 | Steps: 41200 | Total Reward: -43187.78697681034|
| Episode: 236 | Epsilon:  0.10 | Reward: -29.448547485619414 | Average Reward: -139.394 | Steps: 41318 | Total Reward: -43217.23552429597|
| Episode: 237 | Epsilon:  0.10 | Reward: -192.55501208914745 | Average Reward: -140.693 | Steps: 41508 | Total Reward: -43409.79053638507|
| Episode: 238 | Epsilon:  0.10 | Reward: -310.0941071622844 | Average Reward: -141.688 | Steps: 41747 | Total Reward: -43719.88464354739|
| Episode: 239 | Epsilon:  0.10 | Reward: -68.67511092869069 | Average Reward: -140.113 | Steps: 41989 | Total Reward: -43788.55975447604|
| Episode: 240 | Epsilon:  0.10 | Reward: -37.643343298082144 | Average Reward: -140.075 | Steps: 42165 | Total Reward: -43826.20309777414|
| Episode: 241 | Epsilon:  0.10 | Reward: -226.85239863375693 | Average Reward: -141.835 | Steps: 42370 | Total Reward: -44053.0554964079|
| Episode: 242 | Epsilon:  0.10 | Reward: -192.27870527212383 | Average Reward: -143.824 | Steps: 42510 | Total Reward: -44245.33420168003|
| Episode: 243 | Epsilon:  0.10 | Reward: -231.91308078243418 | Average Reward: -142.621 | Steps: 42777 | Total Reward: -44477.24728246242|
| Episode: 244 | Epsilon:  0.10 | Reward: -261.65862649055714 | Average Reward: -142.416 | Steps: 43048 | Total Reward: -44738.905908953006|
| Episode: 245 | Epsilon:  0.10 | Reward: -197.31942075042178 | Average Reward: -143.346 | Steps: 43214 | Total Reward: -44936.22532970342|
| Episode: 246 | Epsilon:  0.10 | Reward: -26.564746588413144 | Average Reward: -142.708 | Steps: 43455 | Total Reward: -44962.79007629179|
| Episode: 247 | Epsilon:  0.10 | Reward: -72.0445432842468 | Average Reward: -141.700 | Steps: 43645 | Total Reward: -45034.834619576024|
| Episode: 248 | Epsilon:  0.10 | Reward: -279.68399871666213 | Average Reward: -142.485 | Steps: 43922 | Total Reward: -45314.51861829269|
| Episode: 249 | Epsilon:  0.10 | Reward: -31.96523617634989 | Average Reward: -141.597 | Steps: 44098 | Total Reward: -45346.48385446904|
| Episode: 250 | Epsilon:  0.10 | Reward: -352.2364794966494 | Average Reward: -142.668 | Steps: 44253 | Total Reward: -45698.720333965706|
| Episode: 251 | Epsilon:  0.10 | Reward: -377.42118037537136 | Average Reward: -145.608 | Steps: 44594 | Total Reward: -46076.1415143411|
| Episode: 252 | Epsilon:  0.10 | Reward: -21.609919631711207 | Average Reward: -143.588 | Steps: 44841 | Total Reward: -46097.75143397282|
| Episode: 253 | Epsilon:  0.10 | Reward: -10.456680287857262 | Average Reward: -141.679 | Steps: 45841 | Total Reward: -46108.208114260684|
| Episode: 254 | Epsilon:  0.10 | Reward: -33.742445771336364 | Average Reward: -141.018 | Steps: 46067 | Total Reward: -46141.950560032|
| Episode: 255 | Epsilon:  0.10 | Reward: -4.458928479789421 | Average Reward: -140.504 | Steps: 46200 | Total Reward: -46146.40948851179|
| Episode: 256 | Epsilon:  0.10 | Reward: -255.69166818440854 | Average Reward: -141.544 | Steps: 46438 | Total Reward: -46402.10115669617|
| Episode: 257 | Epsilon:  0.10 | Reward: -88.51614792142048 | Average Reward: -141.482 | Steps: 46619 | Total Reward: -46490.617304617575|
| Episode: 258 | Epsilon:  0.10 | Reward: -261.15571430126545 | Average Reward: -143.692 | Steps: 47531 | Total Reward: -46751.77301891881|
| Episode: 259 | Epsilon:  0.10 | Reward: -201.054015247589 | Average Reward: -145.492 | Steps: 47758 | Total Reward: -46952.827034166396|
| Episode: 260 | Epsilon:  0.10 | Reward: -38.80160824079938 | Average Reward: -145.122 | Steps: 47990 | Total Reward: -46991.62864240715|
| Episode: 261 | Epsilon:  0.10 | Reward: -39.9963510900357 | Average Reward: -145.791 | Steps: 48194 | Total Reward: -47031.62499349715|
| Episode: 262 | Epsilon:  0.10 | Reward: -32.4400751020129 | Average Reward: -145.748 | Steps: 48405 | Total Reward: -47064.06506859912|
| Episode: 263 | Epsilon:  0.10 | Reward: -237.13681626009173 | Average Reward: -148.307 | Steps: 48559 | Total Reward: -47301.2018848592|
| Episode: 264 | Epsilon:  0.10 | Reward: -205.963835255006 | Average Reward: -149.725 | Steps: 48766 | Total Reward: -47507.1657201142|
| Episode: 265 | Epsilon:  0.10 | Reward: -229.95978502278763 | Average Reward: -150.438 | Steps: 48956 | Total Reward: -47737.12550513695|
| Episode: 266 | Epsilon:  0.10 | Reward: 19.588766059868718 | Average Reward: -147.818 | Steps: 49956 | Total Reward: -47717.53673907704|
| Episode: 267 | Epsilon:  0.10 | Reward: -53.32313553011971 | Average Reward: -146.126 | Steps: 50150 | Total Reward: -47770.85987460722|
| Episode: 268 | Epsilon:  0.10 | Reward: 37.44101638136851 | Average Reward: -145.843 | Steps: 50325 | Total Reward: -47733.41885822587|
| Episode: 269 | Epsilon:  0.10 | Reward: -65.26014817869006 | Average Reward: -144.949 | Steps: 50539 | Total Reward: -47798.67900640452|
| Episode: 270 | Epsilon:  0.10 | Reward: -56.009534428705024 | Average Reward: -143.032 | Steps: 50714 | Total Reward: -47854.68854083323|
| Episode: 271 | Epsilon:  0.10 | Reward: -20.39629850302697 | Average Reward: -140.987 | Steps: 50886 | Total Reward: -47875.08483933629|
| Episode: 272 | Epsilon:  0.10 | Reward: -223.87680774851486 | Average Reward: -140.883 | Steps: 51101 | Total Reward: -48098.961647084805|
| Episode: 273 | Epsilon:  0.10 | Reward: 15.982255050567801 | Average Reward: -138.361 | Steps: 51285 | Total Reward: -48082.97939203427|
| Episode: 274 | Epsilon:  0.10 | Reward: -222.31830432774126 | Average Reward: -138.073 | Steps: 51501 | Total Reward: -48305.297696362|
| Episode: 275 | Epsilon:  0.10 | Reward: -172.47171904447399 | Average Reward: -139.447 | Steps: 51658 | Total Reward: -48477.76941540649|
| Episode: 276 | Epsilon:  0.10 | Reward: -141.5140114037796 | Average Reward: -138.617 | Steps: 51830 | Total Reward: -48619.28342681025|
| Episode: 277 | Epsilon:  0.10 | Reward: -146.51691754802903 | Average Reward: -138.185 | Steps: 52066 | Total Reward: -48765.800344358264|
| Episode: 278 | Epsilon:  0.10 | Reward: 32.99319401776831 | Average Reward: -136.605 | Steps: 53066 | Total Reward: -48732.807150340464|
| Episode: 279 | Epsilon:  0.10 | Reward: -187.71786373991296 | Average Reward: -136.806 | Steps: 53243 | Total Reward: -48920.525014080384|
| Episode: 280 | Epsilon:  0.10 | Reward: -232.91272883379818 | Average Reward: -139.032 | Steps: 53481 | Total Reward: -49153.43774291414|
| Episode: 281 | Epsilon:  0.10 | Reward: -202.89054968991462 | Average Reward: -140.743 | Steps: 53683 | Total Reward: -49356.32829260405|
| Episode: 282 | Epsilon:  0.10 | Reward: -333.11455408346467 | Average Reward: -141.856 | Steps: 53872 | Total Reward: -49689.44284668748|
| Episode: 283 | Epsilon:  0.10 | Reward: 64.27322577909388 | Average Reward: -139.782 | Steps: 54872 | Total Reward: -49625.16962090844|
| Episode: 284 | Epsilon:  0.10 | Reward: -8.996273680379105 | Average Reward: -139.886 | Steps: 55055 | Total Reward: -49634.165894588834|
| Episode: 285 | Epsilon:  0.10 | Reward: -259.0460631374117 | Average Reward: -142.064 | Steps: 55367 | Total Reward: -49893.211957726184|
| Episode: 286 | Epsilon:  0.10 | Reward: -20.526923547853272 | Average Reward: -140.326 | Steps: 55525 | Total Reward: -49913.73888127405|
| Episode: 287 | Epsilon:  0.10 | Reward: -19.98723381174385 | Average Reward: -138.260 | Steps: 55725 | Total Reward: -49933.72611508582|
| Episode: 288 | Epsilon:  0.10 | Reward: 65.89172474864684 | Average Reward: -137.071 | Steps: 56725 | Total Reward: -49867.83439033712|
| Episode: 289 | Epsilon:  0.10 | Reward: -36.8069933541156 | Average Reward: -135.133 | Steps: 56964 | Total Reward: -49904.64138369122|
| Episode: 290 | Epsilon:  0.10 | Reward: -4.707698576958407 | Average Reward: -130.739 | Steps: 57139 | Total Reward: -49909.34908226814|
| Episode: 291 | Epsilon:  0.10 | Reward: -211.03389944873052 | Average Reward: -130.876 | Steps: 57336 | Total Reward: -50120.38298171687|
| Episode: 292 | Epsilon:  0.10 | Reward: -39.05260069947015 | Average Reward: -130.626 | Steps: 57526 | Total Reward: -50159.43558241635|
| Episode: 293 | Epsilon:  0.10 | Reward: -214.6693423624419 | Average Reward: -130.564 | Steps: 57694 | Total Reward: -50374.10492477875|
| Episode: 294 | Epsilon:  0.10 | Reward: 3.2282873669133743 | Average Reward: -126.217 | Steps: 58694 | Total Reward: -50370.876637411835|
| Episode: 295 | Epsilon:  0.10 | Reward: -261.67659567676264 | Average Reward: -126.881 | Steps: 59002 | Total Reward: -50632.55323308854|
| Episode: 296 | Epsilon:  0.10 | Reward: -34.01418101477236 | Average Reward: -126.582 | Steps: 59215 | Total Reward: -50666.567414103316|
| Episode: 297 | Epsilon:  0.10 | Reward: -241.9512394712487 | Average Reward: -128.715 | Steps: 59491 | Total Reward: -50908.51865357451|
| Episode: 298 | Epsilon:  0.10 | Reward: -243.2876846020202 | Average Reward: -128.182 | Steps: 59700 | Total Reward: -51151.80633817653|
| Episode: 299 | Epsilon:  0.10 | Reward: 59.09680396868209 | Average Reward: -124.628 | Steps: 60700 | Total Reward: -51092.70953420783|
| Episode: 300 | Epsilon:  0.10 | Reward: -180.8341093831525 | Average Reward: -123.651 | Steps: 60917 | Total Reward: -51273.54364359096|
| Episode: 301 | Epsilon:  0.10 | Reward: -15.377314092017173 | Average Reward: -123.479 | Steps: 61156 | Total Reward: -51288.92095768296|
| Episode: 302 | Epsilon:  0.10 | Reward: 50.21701786806846 | Average Reward: -121.288 | Steps: 62156 | Total Reward: -51238.70393981492|
| Episode: 303 | Epsilon:  0.10 | Reward: -166.10880809267422 | Average Reward: -122.574 | Steps: 62378 | Total Reward: -51404.8127479076|
| Episode: 304 | Epsilon:  0.10 | Reward: -17.649730288975803 | Average Reward: -122.696 | Steps: 62626 | Total Reward: -51422.462478196634|
| Episode: 305 | Epsilon:  0.10 | Reward: -172.75415173682856 | Average Reward: -124.802 | Steps: 62772 | Total Reward: -51595.21662993348|
| Episode: 306 | Epsilon:  0.10 | Reward: -186.6039447602274 | Average Reward: -124.905 | Steps: 62933 | Total Reward: -51781.82057469373|
| Episode: 307 | Epsilon:  0.10 | Reward: 21.38492965413856 | Average Reward: -123.147 | Steps: 63129 | Total Reward: -51760.435645039564|
| Episode: 308 | Epsilon:  0.10 | Reward: 54.15878252660286 | Average Reward: -120.974 | Steps: 64129 | Total Reward: -51706.27686251293|
| Episode: 309 | Epsilon:  0.10 | Reward: 17.985218031306378 | Average Reward: -119.105 | Steps: 65129 | Total Reward: -51688.29164448164|
| Episode: 310 | Epsilon:  0.10 | Reward: -195.67294177156225 | Average Reward: -118.807 | Steps: 65279 | Total Reward: -51883.9645862532|
| Episode: 311 | Epsilon:  0.10 | Reward: 147.08002920783017 | Average Reward: -114.676 | Steps: 66215 | Total Reward: -51736.88455704532|
| Episode: 312 | Epsilon:  0.10 | Reward: -258.0819723820813 | Average Reward: -116.660 | Steps: 66484 | Total Reward: -51994.96652942742|
| Episode: 313 | Epsilon:  0.10 | Reward: -20.535658570340786 | Average Reward: -115.998 | Steps: 66686 | Total Reward: -52015.502187997765|
| Episode: 314 | Epsilon:  0.10 | Reward: -226.72941697502978 | Average Reward: -115.625 | Steps: 66921 | Total Reward: -52242.23160497276|
| Episode: 315 | Epsilon:  0.10 | Reward: -216.96625599045302 | Average Reward: -117.275 | Steps: 67123 | Total Reward: -52459.197860963235|
| Episode: 316 | Epsilon:  0.10 | Reward: -180.45316281933904 | Average Reward: -118.433 | Steps: 67419 | Total Reward: -52639.65102378256|
| Episode: 317 | Epsilon:  0.10 | Reward: -219.0185704226066 | Average Reward: -118.175 | Steps: 67662 | Total Reward: -52858.66959420511|
| Episode: 318 | Epsilon:  0.10 | Reward: -13.89990038668165 | Average Reward: -117.675 | Steps: 67837 | Total Reward: -52872.5694945918|
| Episode: 319 | Epsilon:  0.10 | Reward: -275.7636063952221 | Average Reward: -120.495 | Steps: 68027 | Total Reward: -53148.33310098699|
| Episode: 320 | Epsilon:  0.10 | Reward: -192.60917379155006 | Average Reward: -120.214 | Steps: 68240 | Total Reward: -53340.94227477856|
| Episode: 321 | Epsilon:  0.10 | Reward: 11.948476695933195 | Average Reward: -120.838 | Steps: 68447 | Total Reward: -53328.99379808263|
| Episode: 322 | Epsilon:  0.10 | Reward: 7.137509322195683 | Average Reward: -118.551 | Steps: 68630 | Total Reward: -53321.85628876043|
| Episode: 323 | Epsilon:  0.10 | Reward: -101.66331039762949 | Average Reward: -118.820 | Steps: 68808 | Total Reward: -53423.51959915805|
| Episode: 324 | Epsilon:  0.10 | Reward: -216.00816247849798 | Average Reward: -119.284 | Steps: 69029 | Total Reward: -53639.52776163657|
| Episode: 325 | Epsilon:  0.10 | Reward: -217.91509052377515 | Average Reward: -119.583 | Steps: 69273 | Total Reward: -53857.44285216032|
| Episode: 326 | Epsilon:  0.10 | Reward: -230.77360645002267 | Average Reward: -119.913 | Steps: 69509 | Total Reward: -54088.21645861033|
| Episode: 327 | Epsilon:  0.10 | Reward: -212.18193565297108 | Average Reward: -119.729 | Steps: 69728 | Total Reward: -54300.398394263306|
| Episode: 328 | Epsilon:  0.10 | Reward: 1.31981857181745 | Average Reward: -119.007 | Steps: 69972 | Total Reward: -54299.078575691485|
| Episode: 329 | Epsilon:  0.10 | Reward: -222.56417590570663 | Average Reward: -119.060 | Steps: 70192 | Total Reward: -54521.64275159718|
| Episode: 330 | Epsilon:  0.10 | Reward: 13.400193689075067 | Average Reward: -119.641 | Steps: 70461 | Total Reward: -54508.242557908074|
| Episode: 331 | Epsilon:  0.10 | Reward: -230.9400998203505 | Average Reward: -120.483 | Steps: 70715 | Total Reward: -54739.18265772842|
| Episode: 332 | Epsilon:  0.10 | Reward: -193.3414122873213 | Average Reward: -120.255 | Steps: 70955 | Total Reward: -54932.52407001578|
| Episode: 333 | Epsilon:  0.10 | Reward: -218.92921576576802 | Average Reward: -122.112 | Steps: 71266 | Total Reward: -55151.45328578154|
| Episode: 334 | Epsilon:  0.10 | Reward: -210.24580990471827 | Average Reward: -123.823 | Steps: 71545 | Total Reward: -55361.69909568624|
| Episode: 335 | Epsilon:  0.10 | Reward: -211.48459657098158 | Average Reward: -123.854 | Steps: 71750 | Total Reward: -55573.18369225723|
| Episode: 336 | Epsilon:  0.10 | Reward: 19.02319557932043 | Average Reward: -123.369 | Steps: 71971 | Total Reward: -55554.160496677985|
| Episode: 337 | Epsilon:  0.10 | Reward: -39.02410499440916 | Average Reward: -121.834 | Steps: 72228 | Total Reward: -55593.18460167238|
| Episode: 338 | Epsilon:  0.10 | Reward: -191.3418236421047 | Average Reward: -120.646 | Steps: 72387 | Total Reward: -55784.52642531452|
| Episode: 339 | Epsilon:  0.10 | Reward: -267.55903066117276 | Average Reward: -122.635 | Steps: 72675 | Total Reward: -56052.08545597571|
| Episode: 340 | Epsilon:  0.10 | Reward: -210.0652719447126 | Average Reward: -124.359 | Steps: 72899 | Total Reward: -56262.15072792034|
| Episode: 341 | Epsilon:  0.10 | Reward: -9.566980003358665 | Average Reward: -122.187 | Steps: 73080 | Total Reward: -56271.71770792371|
| Episode: 342 | Epsilon:  0.10 | Reward: -251.8185608701884 | Average Reward: -122.782 | Steps: 73379 | Total Reward: -56523.53626879389|
| Episode: 343 | Epsilon:  0.10 | Reward: 185.5273676934009 | Average Reward: -118.608 | Steps: 74348 | Total Reward: -56338.00890110063|
| Episode: 344 | Epsilon:  0.10 | Reward: -206.67852448661955 | Average Reward: -118.058 | Steps: 74578 | Total Reward: -56544.68742558726|
| Episode: 345 | Epsilon:  0.10 | Reward: -20.534101787241198 | Average Reward: -116.290 | Steps: 74763 | Total Reward: -56565.22152737457|
| Episode: 346 | Epsilon:  0.10 | Reward: -38.54232129121405 | Average Reward: -116.410 | Steps: 74994 | Total Reward: -56603.763848665774|
| Episode: 347 | Epsilon:  0.10 | Reward: 33.450586258561685 | Average Reward: -115.355 | Steps: 75191 | Total Reward: -56570.31326240724|
| Episode: 348 | Epsilon:  0.10 | Reward: -253.65827831613285 | Average Reward: -115.095 | Steps: 75414 | Total Reward: -56823.971540723316|
| Episode: 349 | Epsilon:  0.10 | Reward: 56.68085250512604 | Average Reward: -114.208 | Steps: 76414 | Total Reward: -56767.29068821812|
| Episode: 350 | Epsilon:  0.10 | Reward: -29.676409066110352 | Average Reward: -110.982 | Steps: 76604 | Total Reward: -56796.96709728424|
| Episode: 351 | Epsilon:  0.10 | Reward: 1.366889390629808 | Average Reward: -107.195 | Steps: 76884 | Total Reward: -56795.600207893614|
| Episode: 352 | Epsilon:  0.10 | Reward: -44.55462947330396 | Average Reward: -107.424 | Steps: 77074 | Total Reward: -56840.154837366914|
| Episode: 353 | Epsilon:  0.10 | Reward: 48.87628325185846 | Average Reward: -106.831 | Steps: 78074 | Total Reward: -56791.27855411507|
| Episode: 354 | Epsilon:  0.10 | Reward: -155.3304475812796 | Average Reward: -108.047 | Steps: 78254 | Total Reward: -56946.609001696335|
| Episode: 355 | Epsilon:  0.10 | Reward: -196.9955735465777 | Average Reward: -109.972 | Steps: 78424 | Total Reward: -57143.604575242905|
| Episode: 356 | Epsilon:  0.10 | Reward: 102.91187957525987 | Average Reward: -106.386 | Steps: 79424 | Total Reward: -57040.69269566762|
| Episode: 357 | Epsilon:  0.10 | Reward: -45.377585873801365 | Average Reward: -105.955 | Steps: 79713 | Total Reward: -57086.07028154136|
| Episode: 358 | Epsilon:  0.10 | Reward: -25.92161253864498 | Average Reward: -103.602 | Steps: 80002 | Total Reward: -57111.991894079954|
| Episode: 359 | Epsilon:  0.10 | Reward: 89.48302000625159 | Average Reward: -100.697 | Steps: 81002 | Total Reward: -57022.50887407372|
| Episode: 360 | Epsilon:  0.10 | Reward: -28.396733220439316 | Average Reward: -100.593 | Steps: 81216 | Total Reward: -57050.905607294175|
| Episode: 361 | Epsilon:  0.10 | Reward: 222.6079143802194 | Average Reward: -97.967 | Steps: 81744 | Total Reward: -56828.29769291391|
| Episode: 362 | Epsilon:  0.10 | Reward: 4.982329140670672 | Average Reward: -97.593 | Steps: 81945 | Total Reward: -56823.31536377323|
| Episode: 363 | Epsilon:  0.10 | Reward: -131.38308889914777 | Average Reward: -96.535 | Steps: 82121 | Total Reward: -56954.69845267241|
| Episode: 364 | Epsilon:  0.10 | Reward: -250.96888349444617 | Average Reward: -96.985 | Steps: 82303 | Total Reward: -57205.66733616689|
| Episode: 365 | Epsilon:  0.10 | Reward: -167.99502874890334 | Average Reward: -96.365 | Steps: 82487 | Total Reward: -57373.662364915814|
| Episode: 366 | Epsilon:  0.10 | Reward: -198.2146359365032 | Average Reward: -98.543 | Steps: 82734 | Total Reward: -57571.87700085233|
| Episode: 367 | Epsilon:  0.10 | Reward: 194.79954468460338 | Average Reward: -96.062 | Steps: 83343 | Total Reward: -57377.07745616783|
| Episode: 368 | Epsilon:  0.10 | Reward: -15.148937016397596 | Average Reward: -96.588 | Steps: 83509 | Total Reward: -57392.22639318421|
| Episode: 369 | Epsilon:  0.10 | Reward: -32.281603284043825 | Average Reward: -96.258 | Steps: 83696 | Total Reward: -57424.50799646826|
| Episode: 370 | Epsilon:  0.10 | Reward: 152.67117228610155 | Average Reward: -94.171 | Steps: 84286 | Total Reward: -57271.83682418222|
