+------------------------+----------------------------+--------------------+
|                        |     Supported Features     |  Program Commands  |
+========================+============================+====================+
| Compatible Layers      | Hopfield Layer,            | hopfield,          |
|                        | HopfieldLayer Layer,       | hopfield_layer,    |
|                        | HopfieldPooling Layer,     | hopfield_pooling,  |
|                        | LSTM,                      | lstm,              |
|                        | GRU                        | gru                |
+------------------------+----------------------------+--------------------+
| Supported Loss Metrics | Huber Loss,                | huber,             |
|                        | Mean Absolute Error Loss,  | mae,               |
|                        | Mean Squared Error Loss,   | mse,               |
|                        | SmoothL1 Loss              | smooth_l1          |
+------------------------+----------------------------+--------------------+
| Supported Optimizers   | RMSprop (default),         | rmsprop,           |
|                        | AdamW,                     | adam,              |
|                        | Adam                       | adamW              |
+------------------------+----------------------------+--------------------+
| Episode:   1 | Epsilon:  0.90 | Reward: -345.2415082396145 | Average Reward: -345.242 | Steps:   120 | Total Reward: -345.2415082396145|
| Episode: 587 | Epsilon:  0.10 | Reward: -22.13495011633212 | Average Reward: -61.962 | Steps: 172236 | Total Reward: -51416.84549397425|
| Episode: 588 | Epsilon:  0.10 | Reward: 170.6039884283675 | Average Reward: -59.625 | Steps: 173119 | Total Reward: -51246.24150554589|
| Episode: 589 | Epsilon:  0.10 | Reward: -33.44290600239239 | Average Reward: -59.751 | Steps: 173385 | Total Reward: -51279.68441154831|
| Episode: 590 | Epsilon:  0.10 | Reward: 241.53546161456555 | Average Reward: -55.388 | Steps: 173675 | Total Reward: -51038.148949933755|
| Episode: 591 | Epsilon:  0.10 | Reward: -176.928131517441 | Average Reward: -54.714 | Steps: 173976 | Total Reward: -51215.07708145117|
| Episode: 592 | Epsilon:  0.10 | Reward: -221.82705375935524 | Average Reward: -54.786 | Steps: 174372 | Total Reward: -51436.904135210505|
| Episode: 593 | Epsilon:  0.10 | Reward: -197.22992470151027 | Average Reward: -54.722 | Steps: 174629 | Total Reward: -51634.13405991203|
| Episode: 594 | Epsilon:  0.10 | Reward: 15.972207599404726 | Average Reward: -51.845 | Steps: 174877 | Total Reward: -51618.16185231261|
| Episode: 595 | Epsilon:  0.10 | Reward: -154.6940255995366 | Average Reward: -51.226 | Steps: 175091 | Total Reward: -51772.85587791216|
| Episode: 596 | Epsilon:  0.10 | Reward: 139.1303426182084 | Average Reward: -51.866 | Steps: 176072 | Total Reward: -51633.725535293954|
| Episode: 597 | Epsilon:  0.10 | Reward: -180.0087071858881 | Average Reward: -54.696 | Steps: 176311 | Total Reward: -51813.73424247986|
| Episode: 598 | Epsilon:  0.10 | Reward: 55.088727535782056 | Average Reward: -52.462 | Steps: 176517 | Total Reward: -51758.645514944044|
| Episode: 599 | Epsilon:  0.10 | Reward: 24.8659729536013 | Average Reward: -49.474 | Steps: 176793 | Total Reward: -51733.77954199038|
| Episode: 600 | Epsilon:  0.10 | Reward: 219.2047916601729 | Average Reward: -45.409 | Steps: 177285 | Total Reward: -51514.57475033019|
| Episode: 601 | Epsilon:  0.10 | Reward: -246.64565939699534 | Average Reward: -49.407 | Steps: 177506 | Total Reward: -51761.22040972716|
| Episode: 602 | Epsilon:  0.10 | Reward: -183.29830631992152 | Average Reward: -49.129 | Steps: 177693 | Total Reward: -51944.51871604708|
| Episode: 603 | Epsilon:  0.10 | Reward: -100.4231949236075 | Average Reward: -48.300 | Steps: 178343 | Total Reward: -52044.941910970636|
| Episode: 604 | Epsilon:  0.10 | Reward: 231.30745273353057 | Average Reward: -48.690 | Steps: 178970 | Total Reward: -51813.63445823709|
| Episode: 605 | Epsilon:  0.10 | Reward: 170.19778058198676 | Average Reward: -45.012 | Steps: 179767 | Total Reward: -51643.43667765509|
| Episode: 606 | Epsilon:  0.10 | Reward: -217.73988428831424 | Average Reward: -45.458 | Steps: 180080 | Total Reward: -51861.17656194337|
| Episode: 607 | Epsilon:  0.10 | Reward: -220.47667201006777 | Average Reward: -47.767 | Steps: 180291 | Total Reward: -52081.65323395338|
| Episode: 608 | Epsilon:  0.10 | Reward: -306.12742025605735 | Average Reward: -50.840 | Steps: 180501 | Total Reward: -52387.780654209426|
| Episode: 609 | Epsilon:  0.10 | Reward: -53.822843831480526 | Average Reward: -49.042 | Steps: 180807 | Total Reward: -52441.603498040924|
| Episode: 610 | Epsilon:  0.10 | Reward: -227.02548048963564 | Average Reward: -53.949 | Steps: 181050 | Total Reward: -52668.62897853052|
| Episode: 611 | Epsilon:  0.10 | Reward: -72.4985679696122 | Average Reward: -52.584 | Steps: 181246 | Total Reward: -52741.12754650018|
| Episode: 612 | Epsilon:  0.10 | Reward: -175.72689462626397 | Average Reward: -54.689 | Steps: 181479 | Total Reward: -52916.854441126474|
| Episode: 613 | Epsilon:  0.10 | Reward: -256.67027366684283 | Average Reward: -55.299 | Steps: 181746 | Total Reward: -53173.524714793355|
| Episode: 614 | Epsilon:  0.10 | Reward: -18.635701902461506 | Average Reward: -57.726 | Steps: 181928 | Total Reward: -53192.16041669584|
| Episode: 615 | Epsilon:  0.10 | Reward: -163.29557488428063 | Average Reward: -59.379 | Steps: 182928 | Total Reward: -53355.45599158018|
| Episode: 616 | Epsilon:  0.10 | Reward: -23.223781307444227 | Average Reward: -58.970 | Steps: 183120 | Total Reward: -53378.679772887604|
| Episode: 617 | Epsilon:  0.10 | Reward: 236.09717922880057 | Average Reward: -54.386 | Steps: 183462 | Total Reward: -53142.582593658764|
| Episode: 618 | Epsilon:  0.10 | Reward: -49.50340280506556 | Average Reward: -53.006 | Steps: 183653 | Total Reward: -53192.085996463844|
| Episode: 619 | Epsilon:  0.10 | Reward: -179.399473557394 | Average Reward: -54.419 | Steps: 183933 | Total Reward: -53371.48547002123|
| Episode: 620 | Epsilon:  0.10 | Reward: -249.70988583266828 | Average Reward: -59.030 | Steps: 184137 | Total Reward: -53621.19535585393|
| Episode: 621 | Epsilon:  0.10 | Reward: 258.5233982101172 | Average Reward: -58.096 | Steps: 184564 | Total Reward: -53362.67195764383|
| Episode: 622 | Epsilon:  0.10 | Reward: -39.44882995826451 | Average Reward: -58.314 | Steps: 184770 | Total Reward: -53402.12078760208|
| Episode: 623 | Epsilon:  0.10 | Reward: 146.1132041979289 | Average Reward: -56.579 | Steps: 185770 | Total Reward: -53256.00758340423|
| Episode: 624 | Epsilon:  0.10 | Reward: -13.249764863062595 | Average Reward: -56.275 | Steps: 185960 | Total Reward: -53269.25734826732|
| Episode: 625 | Epsilon:  0.10 | Reward: -205.61089598509358 | Average Reward: -58.612 | Steps: 186193 | Total Reward: -53474.86824425251|
| Episode: 626 | Epsilon:  0.10 | Reward: 241.33618514053842 | Average Reward: -54.704 | Steps: 186721 | Total Reward: -53233.532059112025|
| Episode: 627 | Epsilon:  0.10 | Reward: -193.63492060663975 | Average Reward: -56.124 | Steps: 186955 | Total Reward: -53427.16697971865|
| Episode: 628 | Epsilon:  0.10 | Reward: 206.8134043958177 | Average Reward: -53.554 | Steps: 187835 | Total Reward: -53220.35357532282|
| Episode: 629 | Epsilon:  0.10 | Reward: -182.92834940983727 | Average Reward: -53.488 | Steps: 188024 | Total Reward: -53403.28192473268|
| Episode: 630 | Epsilon:  0.10 | Reward: -91.5569224196261 | Average Reward: -54.216 | Steps: 188525 | Total Reward: -53494.83884715235|
| Episode: 631 | Epsilon:  0.10 | Reward: -34.100862934827816 | Average Reward: -53.204 | Steps: 188793 | Total Reward: -53528.93971008716|
| Episode: 632 | Epsilon:  0.10 | Reward: 273.39245807941296 | Average Reward: -48.287 | Steps: 189312 | Total Reward: -53255.547252007746|
| Episode: 633 | Epsilon:  0.10 | Reward: -150.4938286356937 | Average Reward: -47.931 | Steps: 190312 | Total Reward: -53406.04108064353|
| Episode: 634 | Epsilon:  0.10 | Reward: -50.35534727404001 | Average Reward: -46.475 | Steps: 190668 | Total Reward: -53456.396427917614|
| Episode: 635 | Epsilon:  0.10 | Reward: 266.36848461491434 | Average Reward: -41.963 | Steps: 191134 | Total Reward: -53190.02794330274|
| Episode: 636 | Epsilon:  0.10 | Reward: -190.70353203957677 | Average Reward: -41.651 | Steps: 191309 | Total Reward: -53380.73147534231|
| Episode: 637 | Epsilon:  0.10 | Reward: -14.576816490069533 | Average Reward: -39.861 | Steps: 191588 | Total Reward: -53395.308291832385|
| Episode: 638 | Epsilon:  0.10 | Reward: 242.35647605445598 | Average Reward: -36.944 | Steps: 192032 | Total Reward: -53152.95181577789|
| Episode: 639 | Epsilon:  0.10 | Reward: -113.48592127348358 | Average Reward: -37.737 | Steps: 192586 | Total Reward: -53266.4377370514|
| Episode: 640 | Epsilon:  0.10 | Reward: -23.415153093940305 | Average Reward: -40.190 | Steps: 192837 | Total Reward: -53289.85289014533|
| Episode: 641 | Epsilon:  0.10 | Reward: -246.2127673773209 | Average Reward: -40.342 | Steps: 193120 | Total Reward: -53536.0656575227|
| Episode: 642 | Epsilon:  0.10 | Reward: -209.56186579479765 | Average Reward: -39.636 | Steps: 193346 | Total Reward: -53745.62752331749|
| Episode: 643 | Epsilon:  0.10 | Reward: 240.49294868746597 | Average Reward: -37.384 | Steps: 193779 | Total Reward: -53505.13457463007|
| Episode: 644 | Epsilon:  0.10 | Reward: -78.21250006085425 | Average Reward: -37.939 | Steps: 194327 | Total Reward: -53583.34707469087|
| Episode: 645 | Epsilon:  0.10 | Reward: 189.3769746601335 | Average Reward: -34.286 | Steps: 194713 | Total Reward: -53393.97010003069|
| Episode: 646 | Epsilon:  0.10 | Reward: 188.27392952896759 | Average Reward: -30.335 | Steps: 195468 | Total Reward: -53205.696170501644|
| Episode: 647 | Epsilon:  0.10 | Reward: -14.70233324026809 | Average Reward: -30.038 | Steps: 195783 | Total Reward: -53220.3985037419|
| Episode: 648 | Epsilon:  0.10 | Reward: -37.73950805589041 | Average Reward: -30.097 | Steps: 196037 | Total Reward: -53258.13801179787|
| Episode: 649 | Epsilon:  0.10 | Reward: -270.6201250900908 | Average Reward: -32.177 | Steps: 196285 | Total Reward: -53528.758136887926|
| Episode: 650 | Epsilon:  0.10 | Reward: 98.8047194350516 | Average Reward: -30.730 | Steps: 197285 | Total Reward: -53429.95341745288|
| Episode: 651 | Epsilon:  0.10 | Reward: -229.42751325674575 | Average Reward: -31.199 | Steps: 197544 | Total Reward: -53659.38093070964|
| Episode: 652 | Epsilon:  0.10 | Reward: -215.0762573396513 | Average Reward: -31.440 | Steps: 197807 | Total Reward: -53874.45718804928|
| Episode: 653 | Epsilon:  0.10 | Reward: 221.3217035747166 | Average Reward: -28.549 | Steps: 198626 | Total Reward: -53653.13548447449|
| Episode: 654 | Epsilon:  0.10 | Reward: -26.306862447772787 | Average Reward: -28.493 | Steps: 198911 | Total Reward: -53679.442346922246|
| Episode: 655 | Epsilon:  0.10 | Reward: -194.35408798480444 | Average Reward: -30.281 | Steps: 199127 | Total Reward: -53873.79643490705|
| Episode: 656 | Epsilon:  0.10 | Reward: -97.78216133759342 | Average Reward: -31.108 | Steps: 199795 | Total Reward: -53971.57859624469|
| Episode: 657 | Epsilon:  0.10 | Reward: -201.95222736771763 | Average Reward: -30.912 | Steps: 200041 | Total Reward: -54173.5308236124|
| Episode: 658 | Epsilon:  0.10 | Reward: -98.86450212038602 | Average Reward: -33.649 | Steps: 201041 | Total Reward: -54272.39532573271|
| Episode: 659 | Epsilon:  0.10 | Reward: -253.31848459305115 | Average Reward: -34.227 | Steps: 201483 | Total Reward: -54525.71381032575|
| Episode: 660 | Epsilon:  0.10 | Reward: -179.82418925754234 | Average Reward: -33.070 | Steps: 201701 | Total Reward: -54705.53799958329|
| Episode: 661 | Epsilon:  0.10 | Reward: -22.32680247162746 | Average Reward: -33.120 | Steps: 201885 | Total Reward: -54727.86480205494|
| Episode: 662 | Epsilon:  0.10 | Reward: 252.0218874410908 | Average Reward: -29.910 | Steps: 202323 | Total Reward: -54475.84291461386|
| Episode: 663 | Epsilon:  0.10 | Reward: -166.87687925691094 | Average Reward: -30.642 | Steps: 202695 | Total Reward: -54642.719793870696|
| Episode: 664 | Epsilon:  0.10 | Reward: -8.925840343230192 | Average Reward: -31.028 | Steps: 202888 | Total Reward: -54651.645634213935|
| Episode: 665 | Epsilon:  0.10 | Reward: 113.12221426151791 | Average Reward: -32.437 | Steps: 203888 | Total Reward: -54538.523419952486|
| Episode: 666 | Epsilon:  0.10 | Reward: -209.80817541956463 | Average Reward: -34.344 | Steps: 204134 | Total Reward: -54748.33159537202|
| Episode: 667 | Epsilon:  0.10 | Reward: -32.38574594573531 | Average Reward: -37.217 | Steps: 204373 | Total Reward: -54780.71734131775|
| Episode: 668 | Epsilon:  0.10 | Reward: -1.8545420609934098 | Average Reward: -36.943 | Steps: 204564 | Total Reward: -54782.571883378725|
| Episode: 669 | Epsilon:  0.10 | Reward: 227.9041984865869 | Average Reward: -34.524 | Steps: 205009 | Total Reward: -54554.66768489222|
| Episode: 670 | Epsilon:  0.10 | Reward: -248.4551304761875 | Average Reward: -36.458 | Steps: 205352 | Total Reward: -54803.122815368486|
| Episode: 671 | Epsilon:  0.10 | Reward: 14.914578208763219 | Average Reward: -36.272 | Steps: 206352 | Total Reward: -54788.208237159815|
| Episode: 672 | Epsilon:  0.10 | Reward: -125.9841049365293 | Average Reward: -37.817 | Steps: 207352 | Total Reward: -54914.192342096205|
| Episode: 673 | Epsilon:  0.10 | Reward: -38.546202130626085 | Average Reward: -35.969 | Steps: 207607 | Total Reward: -54952.73854422687|
| Episode: 674 | Epsilon:  0.10 | Reward: -143.05826444923767 | Average Reward: -39.467 | Steps: 208607 | Total Reward: -55095.79680867609|
| Episode: 675 | Epsilon:  0.10 | Reward: -92.7916731403718 | Average Reward: -39.886 | Steps: 208789 | Total Reward: -55188.588481816485|
| Episode: 676 | Epsilon:  0.10 | Reward: 213.2497719527337 | Average Reward: -35.866 | Steps: 209514 | Total Reward: -54975.33870986367|
| Episode: 677 | Epsilon:  0.10 | Reward: -238.61297048042957 | Average Reward: -36.622 | Steps: 209719 | Total Reward: -55213.95168034411|
| Episode: 678 | Epsilon:  0.10 | Reward: 214.9399468192765 | Average Reward: -32.394 | Steps: 210193 | Total Reward: -54999.01173352482|
| Episode: 679 | Epsilon:  0.10 | Reward: -5.234517447816302 | Average Reward: -34.444 | Steps: 210458 | Total Reward: -55004.24625097266|
| Episode: 680 | Epsilon:  0.10 | Reward: -48.25717563502383 | Average Reward: -37.257 | Steps: 210642 | Total Reward: -55052.50342660775|
| Episode: 681 | Epsilon:  0.10 | Reward: -16.729198326710886 | Average Reward: -37.072 | Steps: 210906 | Total Reward: -55069.23262493445|
| Episode: 682 | Epsilon:  0.10 | Reward: -64.25447955415719 | Average Reward: -39.076 | Steps: 211906 | Total Reward: -55133.4871044886|
| Episode: 683 | Epsilon:  0.10 | Reward: -40.08736546291762 | Average Reward: -37.378 | Steps: 212161 | Total Reward: -55173.57446995152|
| Episode: 684 | Epsilon:  0.10 | Reward: -76.16649007623612 | Average Reward: -37.871 | Steps: 212424 | Total Reward: -55249.74096002775|
| Episode: 685 | Epsilon:  0.10 | Reward: -182.25961637093118 | Average Reward: -40.317 | Steps: 213424 | Total Reward: -55432.00057639864|
| Episode: 686 | Epsilon:  0.10 | Reward: -292.2553037683706 | Average Reward: -43.295 | Steps: 213779 | Total Reward: -55724.25588016707|
| Episode: 687 | Epsilon:  0.10 | Reward: 199.45465713646306 | Average Reward: -41.080 | Steps: 214617 | Total Reward: -55524.80122303064|
| Episode: 688 | Epsilon:  0.10 | Reward: -118.14456864300473 | Average Reward: -43.967 | Steps: 215617 | Total Reward: -55642.94579167376|
| Episode: 689 | Epsilon:  0.10 | Reward: -211.07431275670024 | Average Reward: -45.743 | Steps: 215844 | Total Reward: -55854.020104430485|
| Episode: 690 | Epsilon:  0.10 | Reward: -251.4785358920294 | Average Reward: -50.673 | Steps: 216070 | Total Reward: -56105.498640322425|
| Episode: 691 | Epsilon:  0.10 | Reward: 234.95982908266183 | Average Reward: -46.555 | Steps: 217037 | Total Reward: -55870.53881123969|
| Episode: 692 | Epsilon:  0.10 | Reward: -26.697224033439014 | Average Reward: -44.603 | Steps: 217346 | Total Reward: -55897.23603527316|
| Episode: 693 | Epsilon:  0.10 | Reward: -4.531814173101409 | Average Reward: -42.676 | Steps: 217584 | Total Reward: -55901.767849446194|
| Episode: 694 | Epsilon:  0.10 | Reward: -34.13032615181365 | Average Reward: -43.177 | Steps: 217824 | Total Reward: -55935.89817559798|
| Episode: 695 | Epsilon:  0.10 | Reward: -231.05009885450434 | Average Reward: -43.941 | Steps: 218325 | Total Reward: -56166.94827445254|
| Episode: 696 | Epsilon:  0.10 | Reward: 260.48410551904203 | Average Reward: -42.727 | Steps: 218827 | Total Reward: -55906.46416893347|
| Episode: 697 | Epsilon:  0.10 | Reward: -51.437031595145925 | Average Reward: -41.442 | Steps: 219072 | Total Reward: -55957.901200528635|
| Episode: 698 | Epsilon:  0.10 | Reward: -141.7604002927087 | Average Reward: -43.410 | Steps: 220072 | Total Reward: -56099.661600821375|
| Episode: 699 | Epsilon:  0.10 | Reward: -211.06501032023925 | Average Reward: -45.769 | Steps: 220362 | Total Reward: -56310.72661114156|
| Episode: 700 | Epsilon:  0.10 | Reward: -15.477569089672002 | Average Reward: -48.116 | Steps: 220703 | Total Reward: -56326.20418023124|
| Episode: 701 | Epsilon:  0.10 | Reward: 171.72484284847127 | Average Reward: -43.933 | Steps: 221565 | Total Reward: -56154.47933738263|
| Episode: 702 | Epsilon:  0.10 | Reward: -167.3125597691693 | Average Reward: -43.773 | Steps: 222565 | Total Reward: -56321.79189715189|
| Episode: 703 | Epsilon:  0.10 | Reward: -3.1384278281441915 | Average Reward: -42.800 | Steps: 223565 | Total Reward: -56324.93032498014|
| Episode: 704 | Epsilon:  0.10 | Reward: -65.98390319854079 | Average Reward: -45.773 | Steps: 223843 | Total Reward: -56390.9142281787|
| Episode: 705 | Epsilon:  0.10 | Reward: 199.51815366561854 | Average Reward: -45.480 | Steps: 224340 | Total Reward: -56191.396074513104|
| Episode: 706 | Epsilon:  0.10 | Reward: -56.97312200827303 | Average Reward: -43.872 | Steps: 224797 | Total Reward: -56248.36919652139|
| Episode: 707 | Epsilon:  0.10 | Reward: -250.68264296856674 | Average Reward: -44.174 | Steps: 225196 | Total Reward: -56499.05183948994|
| Episode: 708 | Epsilon:  0.10 | Reward: -201.08503590239158 | Average Reward: -43.124 | Steps: 226196 | Total Reward: -56700.13687539238|
| Episode: 709 | Epsilon:  0.10 | Reward: 5.013596962376283 | Average Reward: -42.535 | Steps: 226405 | Total Reward: -56695.12327842995|
| Episode: 710 | Epsilon:  0.10 | Reward: -140.06987540827586 | Average Reward: -41.666 | Steps: 227405 | Total Reward: -56835.193153838234|
| Episode: 711 | Epsilon:  0.10 | Reward: -162.45797625802024 | Average Reward: -42.565 | Steps: 228405 | Total Reward: -56997.65113009626|
| Episode: 712 | Epsilon:  0.10 | Reward: 163.7486885891272 | Average Reward: -39.170 | Steps: 229405 | Total Reward: -56833.90244150707|
| Episode: 713 | Epsilon:  0.10 | Reward: 261.2656332028007 | Average Reward: -33.991 | Steps: 230265 | Total Reward: -56572.63680830417|
| Episode: 714 | Epsilon:  0.10 | Reward: -156.26544360202234 | Average Reward: -35.367 | Steps: 231265 | Total Reward: -56728.9022519062|
| Episode: 715 | Epsilon:  0.10 | Reward: 126.35620493292417 | Average Reward: -32.471 | Steps: 232265 | Total Reward: -56602.546046973235|
| Episode: 716 | Epsilon:  0.10 | Reward: -9.436651578235725 | Average Reward: -32.333 | Steps: 232585 | Total Reward: -56611.982698551525|
| Episode: 717 | Epsilon:  0.10 | Reward: 235.6175402396971 | Average Reward: -32.338 | Steps: 233327 | Total Reward: -56376.36515831182|
| Episode: 718 | Epsilon:  0.10 | Reward: -126.66516180606074 | Average Reward: -33.109 | Steps: 234327 | Total Reward: -56503.03032011794|
| Episode: 719 | Epsilon:  0.10 | Reward: -205.56185992291663 | Average Reward: -33.371 | Steps: 234552 | Total Reward: -56708.59218004085|
| Episode: 720 | Epsilon:  0.10 | Reward: -143.51720741649487 | Average Reward: -32.309 | Steps: 235552 | Total Reward: -56852.1093874572|
| Episode: 721 | Epsilon:  0.10 | Reward: -44.51368195844167 | Average Reward: -35.340 | Steps: 235778 | Total Reward: -56896.62306941563|
| Episode: 722 | Epsilon:  0.10 | Reward: 268.50210528553737 | Average Reward: -32.260 | Steps: 236249 | Total Reward: -56628.12096413014|
| Episode: 723 | Epsilon:  0.10 | Reward: -135.5519144315093 | Average Reward: -35.077 | Steps: 237249 | Total Reward: -56763.67287856155|
| Episode: 724 | Epsilon:  0.10 | Reward: -38.627183406735185 | Average Reward: -35.330 | Steps: 237545 | Total Reward: -56802.3000619683|
| Episode: 725 | Epsilon:  0.10 | Reward: 180.6572481595462 | Average Reward: -31.468 | Steps: 238316 | Total Reward: -56621.64281380876|
| Episode: 726 | Epsilon:  0.10 | Reward: -166.6625299454871 | Average Reward: -35.548 | Steps: 238591 | Total Reward: -56788.30534375421|
| Episode: 727 | Epsilon:  0.10 | Reward: -33.888004264588346 | Average Reward: -33.950 | Steps: 238841 | Total Reward: -56822.1933480188|
| Episode: 728 | Epsilon:  0.10 | Reward: -222.4003015601242 | Average Reward: -38.242 | Steps: 239331 | Total Reward: -57044.59364957892|
| Episode: 729 | Epsilon:  0.10 | Reward: -24.829088990240024 | Average Reward: -36.661 | Steps: 239524 | Total Reward: -57069.422738569185|
| Episode: 730 | Epsilon:  0.10 | Reward: 227.70169100965023 | Average Reward: -33.469 | Steps: 240199 | Total Reward: -56841.72104755955|
| Episode: 731 | Epsilon:  0.10 | Reward: -177.0079541639504 | Average Reward: -34.898 | Steps: 240442 | Total Reward: -57018.72900172346|
| Episode: 732 | Epsilon:  0.10 | Reward: -113.81871641161004 | Average Reward: -38.770 | Steps: 241442 | Total Reward: -57132.54771813511|
| Episode: 733 | Epsilon:  0.10 | Reward: -125.63445845314267 | Average Reward: -38.521 | Steps: 242442 | Total Reward: -57258.18217658825|
| Episode: 734 | Epsilon:  0.10 | Reward: -188.82464589320176 | Average Reward: -39.906 | Steps: 242635 | Total Reward: -57447.00682248146|
| Episode: 735 | Epsilon:  0.10 | Reward: -175.91261237810173 | Average Reward: -44.329 | Steps: 242894 | Total Reward: -57622.919434859556|
| Episode: 736 | Epsilon:  0.10 | Reward: 190.42578027410855 | Average Reward: -40.518 | Steps: 243711 | Total Reward: -57432.49365458546|
| Episode: 737 | Epsilon:  0.10 | Reward: -17.672851523297396 | Average Reward: -40.549 | Steps: 244711 | Total Reward: -57450.16650610875|
| Episode: 738 | Epsilon:  0.10 | Reward: 15.444957261915192 | Average Reward: -42.818 | Steps: 244981 | Total Reward: -57434.721548846865|
| Episode: 739 | Epsilon:  0.10 | Reward: -15.895637217544149 | Average Reward: -41.842 | Steps: 245196 | Total Reward: -57450.617186064424|
| Episode: 740 | Epsilon:  0.10 | Reward: -106.92992568668842 | Average Reward: -42.677 | Steps: 246196 | Total Reward: -57557.54711175108|
| Episode: 741 | Epsilon:  0.10 | Reward: -135.41382603863798 | Average Reward: -41.569 | Steps: 247196 | Total Reward: -57692.960937789656|
| Episode: 742 | Epsilon:  0.10 | Reward: -277.43171041985227 | Average Reward: -42.248 | Steps: 247865 | Total Reward: -57970.392648209454|
| Episode: 743 | Epsilon:  0.10 | Reward: -197.2170913992016 | Average Reward: -46.625 | Steps: 248127 | Total Reward: -58167.60973960868|
| Episode: 744 | Epsilon:  0.10 | Reward: 216.44654221367801 | Average Reward: -43.678 | Steps: 248583 | Total Reward: -57951.163197395006|
| Episode: 745 | Epsilon:  0.10 | Reward: -243.01077175376707 | Average Reward: -48.002 | Steps: 248933 | Total Reward: -58194.17396914874|
| Episode: 746 | Epsilon:  0.10 | Reward: -124.261397018882 | Average Reward: -51.127 | Steps: 249933 | Total Reward: -58318.43536616765|
| Episode: 747 | Epsilon:  0.10 | Reward: -122.37431808116787 | Average Reward: -52.204 | Steps: 250933 | Total Reward: -58440.80968424888|
| Episode: 748 | Epsilon:  0.10 | Reward: -150.9120099935541 | Average Reward: -53.336 | Steps: 251933 | Total Reward: -58591.72169424242|
| Episode: 749 | Epsilon:  0.10 | Reward: -130.3959838784149 | Average Reward: -51.934 | Steps: 252933 | Total Reward: -58722.117678120776|
| Episode: 750 | Epsilon:  0.10 | Reward: -95.98682498476434 | Average Reward: -53.882 | Steps: 253933 | Total Reward: -58818.10450310557|
| Episode: 751 | Epsilon:  0.10 | Reward: -225.6337059471685 | Average Reward: -53.844 | Steps: 254693 | Total Reward: -59043.73820905282|
| Episode: 752 | Epsilon:  0.10 | Reward: -120.81625407659355 | Average Reward: -52.901 | Steps: 255693 | Total Reward: -59164.554463129345|
| Episode: 753 | Epsilon:  0.10 | Reward: -119.71335590938433 | Average Reward: -56.311 | Steps: 256693 | Total Reward: -59284.26781903873|
| Episode: 754 | Epsilon:  0.10 | Reward: -270.963124030116 | Average Reward: -58.758 | Steps: 257185 | Total Reward: -59555.230943068826|
| Episode: 755 | Epsilon:  0.10 | Reward: 97.40936463483024 | Average Reward: -55.840 | Steps: 258185 | Total Reward: -59457.821578434035|
| Episode: 756 | Epsilon:  0.10 | Reward: -154.34822297526358 | Average Reward: -56.406 | Steps: 259185 | Total Reward: -59612.169801409174|
| Episode: 757 | Epsilon:  0.10 | Reward: 254.27348644534848 | Average Reward: -51.844 | Steps: 259631 | Total Reward: -59357.89631496373|
| Episode: 758 | Epsilon:  0.10 | Reward: -80.68564723179728 | Average Reward: -51.662 | Steps: 260631 | Total Reward: -59438.5819621957|
| Episode: 759 | Epsilon:  0.10 | Reward: -22.629209315204093 | Average Reward: -49.355 | Steps: 261021 | Total Reward: -59461.21117151086|
| Episode: 760 | Epsilon:  0.10 | Reward: -217.19942838223056 | Average Reward: -49.729 | Steps: 261277 | Total Reward: -59678.41059989305|
| Episode: 761 | Epsilon:  0.10 | Reward: -92.35418539214135 | Average Reward: -50.429 | Steps: 262277 | Total Reward: -59770.76478528514|
| Episode: 762 | Epsilon:  0.10 | Reward: -54.07517822215101 | Average Reward: -53.490 | Steps: 263277 | Total Reward: -59824.83996350728|
| Episode: 763 | Epsilon:  0.10 | Reward: -87.62175188088212 | Average Reward: -52.697 | Steps: 264277 | Total Reward: -59912.46171538832|
| Episode: 764 | Epsilon:  0.10 | Reward: -157.5029401010516 | Average Reward: -54.183 | Steps: 265277 | Total Reward: -60069.96465548926|
| Episode: 765 | Epsilon:  0.10 | Reward: -103.31018390120367 | Average Reward: -56.348 | Steps: 266277 | Total Reward: -60173.27483939046|
| Episode: 766 | Epsilon:  0.10 | Reward: -144.5159215801777 | Average Reward: -55.695 | Steps: 267277 | Total Reward: -60317.79076097064|
| Episode: 767 | Epsilon:  0.10 | Reward: 20.930714420849988 | Average Reward: -55.161 | Steps: 268277 | Total Reward: -60296.860046549795|
| Episode: 768 | Epsilon:  0.10 | Reward: 30.95117986607815 | Average Reward: -54.833 | Steps: 269277 | Total Reward: -60265.90886668374|
| Episode: 769 | Epsilon:  0.10 | Reward: -106.21863044780685 | Average Reward: -58.175 | Steps: 270277 | Total Reward: -60372.12749713149|
| Episode: 770 | Epsilon:  0.10 | Reward: -115.76037190031913 | Average Reward: -56.848 | Steps: 271277 | Total Reward: -60487.88786903182|
| Episode: 771 | Epsilon:  0.10 | Reward: -123.18210417642368 | Average Reward: -58.229 | Steps: 272277 | Total Reward: -60611.069973208316|
| Episode: 772 | Epsilon:  0.10 | Reward: -119.09284309370801 | Average Reward: -58.160 | Steps: 273277 | Total Reward: -60730.16281630196|
| Episode: 773 | Epsilon:  0.10 | Reward: -2.4571202873477898 | Average Reward: -57.799 | Steps: 274277 | Total Reward: -60732.61993658936|
| Episode: 774 | Epsilon:  0.10 | Reward: -96.41328907740862 | Average Reward: -57.332 | Steps: 275277 | Total Reward: -60829.03322566675|
